CountyName,yw,weeklyCasesSum,weeklyCases,PopulationCensus16,weeklyCases_non_lag
Waterford,2020-06-28,132.43453282704044,0.24593228008657775,116176,1.4755936805237297
Waterford,2020-07-05,136.4924154484823,2.5822889409181187,116176,4.057882621441848
Waterford,2020-07-12,139.32063666948645,-1.229661400437692,116176,2.8282212210041564
Waterford,2020-07-19,139.44360280953,-2.7052550809605975,116176,0.12296614004355888
Waterford,2020-07-26,139.44360280953,-0.12296614004355888,116176,0
Waterford,2020-08-02,139.44360280953,0,116176,0
Waterford,2020-08-09,140.1813996497923,0.7377968402622912,116176,0.7377968402622912
Waterford,2020-08-16,146.94453735219486,6.025340862140268,116176,6.76313770240256
Waterford,2020-08-23,156.78182855568886,3.0741535010914447,116176,9.837291203494004
Waterford,2020-08-30,169.44734098018773,2.828221221004867,116176,12.665512424498871
Waterford,2020-09-06,189.24488952721984,7.132036122533236,116176,19.797548547032108
Waterford,2020-09-13,244.5796525468747,35.537214472622765,116176,55.33476301965487
Waterford,2020-09-20,275.5671198378814,-24.347295728648163,116176,30.98746729100671
Waterford,2020-09-27,290.4460227831664,-16.108564345721703,116176,14.878902945285006
Waterford,2020-10-04,318.113404292994,12.788478564542572,116176,27.667381509827578
Waterford,2020-10-11,382.42469553583726,36.643909733015676,116176,64.31129124284325
Waterford,2020-10-18,489.4052373738368,42.66925059515631,116176,106.98054183799957
Waterford,2020-10-25,598.7221358726663,2.3363566608298925,116176,109.31689849882946
Waterford,2020-11-01,671.0262262183487,-37.012808153147034,116176,72.30409034568243
Waterford,2020-11-08,735.0915851811044,-8.238731382926744,116176,64.06535896275568
Waterford,2020-11-15,826.5783933736005,27.42144922974046,116176,91.48680819249614
Waterford,2020-11-22,864.8208629271845,-53.244338638912154,116176,38.24246955358399
Waterford,2020-11-29,897.406890038759,-5.6564424420095065,116176,32.58602711157448
Waterford,2020-12-06,936.5101225726482,6.51720542231476,116176,39.10323253388924
Waterford,2020-12-13,981.1468314085033,5.533476301965834,116176,44.636708835855075
Waterford,2020-12-20,1072.5106734609558,46.727133216597394,116176,91.36384205245247
Waterford,2020-12-27,1193.3863891238914,29.51187361048312,116176,120.87571566293559
Waterford,2021-01-03,1951.34967635312,637.087571566293,116176,757.9632872292286
Waterford,2021-01-10,2943.3175280854657,234.00456450311708,116176,991.9678517323457
Waterford,2021-01-17,3429.7715780982544,-505.513801719557,116176,486.4540500127887
Waterford,2021-01-24,3775.5523639010758,-140.67326420996733,116176,345.78078580282136
Waterford,2021-01-31,4019.1482873276,-102.18486237629713,116176,243.59592342652422
Waterford,2021-02-07,4174.823420622897,-87.92079013122702,116176,155.6751332952972
Waterford,2021-02-14,4305.044562929153,-25.453990989041813,116176,130.2211423062554
Waterford,2021-02-21,4417.312648789029,-17.953056446379378,116176,112.26808585987601
Waterford,2021-02-28,4462.933086745233,-66.6476479036719,116176,45.620437956204114
Waterford,2021-03-07,4509.537253821789,0.983729120352109,116176,46.60416707655622
Waterford,2021-03-14,4573.110748224371,16.96932732602545,116176,63.57349440258167
Waterford,2021-03-21,4637.9139040273885,1.229661400436271,116176,64.80315580301794
Waterford,2021-03-28,4670.499931138961,-32.217128691445396,116176,32.58602711157255
Waterford,2021-04-04,4698.290278788834,-4.795679461699365,116176,27.790347649873183
Waterford,2021-04-11,4732.228933440887,6.148307002179536,116176,33.93865465205272
Waterford,2021-04-18,4761.617840911327,-4.549747181612474,116176,29.388907470440245
Waterford,2021-04-25,4795.925393983512,4.918645601744174,116176,34.30755307218442
Waterford,2021-05-02,4834.536761957229,4.30381490153286,116176,38.61136797371728
Waterford,2021-05-09,4866.139059948453,-7.009069982493202,116176,31.602297991224077
Waterford,2021-05-16,4903.397800381687,5.656442442010302,116176,37.25874043323438
Waterford,2021-05-23,4926.515434709899,-14.141106105023027,116176,23.117634328211352
Waterford,2021-05-30,4969.06171916501,19.42865012689981,116176,42.54628445511116
Waterford,2021-06-06,5040.87394495052,29.265941330399073,116176,71.81222578551024
Waterford,2021-06-13,5076.165227143055,-36.52094359297553,116176,35.29128219253471
Waterford,2021-06-20,5154.125759930745,42.66925059515506,116176,77.96053278768977
Waterford,2021-06-27,5278.690459794993,46.60416707655895,116176,124.56469986424872
Waterford,2021-07-04,5340.665394377003,-62.58976528223866,116176,61.974934582010064
Waterford,2021-07-11,5381.244220591418,-21.396108367595843,116176,40.57882621441422
Waterford,2021-07-18,5458.58992267889,36.76687587305787,116176,77.34570208747209
Waterford,2021-07-25,5560.405886635056,24.47026186869425,116176,101.81596395616634
Waterford,2021-08-01,5654.22905148838,-7.992799102842582,116176,93.82316485332376
Waterford,2021-08-08,5814.207999685204,66.15578334350084,116176,159.9789481968246
Waterford,2021-08-15,6003.0839907922955,28.897042910266464,116176,188.87599110709107
Waterford,2021-08-22,6204.256595903753,12.296614004366347,116176,201.17260511145741
Waterford,2021-08-29,6325.87010840695,-79.55909260826047,116176,121.61351250319694
Waterford,2021-09-05,6450.92667283137,3.443051921222832,116176,125.05656442441978
Waterford,2021-09-12,6588.525783540244,12.542546284455057,116176,137.59911070887483
Waterford,2021-09-19,6731.535404411043,5.410510161923412,116176,143.00962087079824
Waterford,2021-09-26,6999.109725146087,124.564699864246,116176,267.57432073504424
Waterford,2021-10-03,7308.492533495975,41.808487614844125,116176,309.38280834988836
Waterford,2021-10-10,7749.572077832649,131.69673598678492,116176,441.0795443366733
Waterford,2021-10-17,8363.419048930687,172.76742676136564,116176,613.8469710980389
Waterford,2021-10-24,8949.229740098768,-28.036279929958255,116176,585.8106911680807
Waterford,2021-10-31,9624.682747358687,89.64231609183844,116176,675.4530072599191
Waterford,2021-11-07,10249.227772640528,-50.90798197807817,116176,624.5450252818409
Waterford,2021-11-14,10948.659177208972,74.88637928660319,116176,699.4314045684441
Waterford,2021-11-21,11697.768902355043,49.67832057762644,116176,749.1097251460706
Waterford,2021-11-28,12376.173096976028,-70.70553052508512,116176,678.4041946209854
Waterford,2021-12-05,13110.15798689673,55.580695299715444,116176,733.9848899207009
Waterford,2021-12-12,13777.741161193842,-26.714393924483375,116176,707.2704959962175
Waterford,2021-12-19,14388.75991107087,-34.52274381726056,116176,672.747752178957
Waterford,2021-12-26,15023.142227556244,-11.005469533903124,116176,661.7422826450538
Waterford,2022-01-02,16387.20561906073,157.51962539594615,116176,819.261908041
Waterford,2022-01-09,17759.138843528042,176.08751254255003,116176,995.34942058355
Waterford,2022-01-16,19120.86587837173,187.67707124166463,116176,1183.0264918252146
Waterford,2022-01-23,21686.0625258229,482.70358274144974,116176,1665.7300745666644
Waterford,2022-01-30,24102.71607610127,263.1475396934711,116176,1928.8776142601355
Waterford,2022-02-06,25056.564424420114,-104.52121903711759,116176,1824.356395223018
Waterford,2022-02-13,26001.6821767958,-104.15232061700044,116176,1720.2040746060175
Waterford,2022-02-20,26785.4683534342,-445.35261770319266,116176,1274.8514569028248
Waterford,2022-02-27,27345.333189053057,-464.19717866487827,116176,810.6542782379465
Waterford,2022-03-06,27854.290042693858,-301.697424597146,116176,508.95685364080055
Waterford,2022-03-13,28630.329352509485,267.0824561748268,116176,776.0393098156273
Waterford,2022-03-20,29683.042477423427,276.67381509831466,116176,1052.713124913942
Waterford,2022-03-27,30797.115706219156,61.36010388178693,116176,1114.073228795729
Waterford,2022-04-03,31500.604993409015,-410.58394160586977,116176,703.4892871898592
Waterford,2022-04-10,31947.832844747856,-256.2614358510182,116176,447.227851338841
Waterford,2022-04-17,32216.021996183157,-179.03869990353996,116176,268.189151435301
Waterford,2022-04-24,32387.190863123928,-97.02028449453064,116176,171.16886694077039
Waterford,2022-05-01,32512.1244614083,-46.23526865639724,116176,124.93359828437315
Waterford,2022-05-08,32649.600605977143,12.542546284468699,116176,137.47614456884185
Waterford,2022-05-15,32781.29734196393,-5.779408582053293,116176,131.69673598678855
Waterford,2022-05-22,32912.01034883033,-0.9837291203912173,116176,130.71300686639734
Waterford,2022-05-29,33021.57317960927,-21.150176087452564,116176,109.56283077894477
Waterford,2022-06-05,33141.0962677317,9.960257343482226,116176,119.523088122427
Waterford,2022-06-12,33329.84929269876,69.2299368446329,116176,188.7530249670599
Waterford,2022-06-19,33573.56818226533,54.96586459950777,116176,243.71888956656767
Waterford,2022-06-26,33783.348417179855,-33.938654652039986,116176,209.78023491452768
Waterford,2022-07-03,34143.02437680761,149.89572471322754,116176,359.6759596277552
Waterford,2022-07-10,34499.872115214355,-2.828221221010608,116176,356.8477384067446
Waterford,2022-07-17,34715.80065713107,-140.91919649003103,116176,215.92854191671358
